Taxa	Bin	SF_Jan12_13	SF_Jan12_21	SF_Jan12_24	SF_Jan12_4_1	SF_Jan12_8_1	SF_Jul11_13	SF_Jul11_21	SF_Jul11_24	SF_Jul11_4_1	SF_Jul11_8_1	SF_May12_13	SF_May12_21	SF_May12_24	SF_May12_4_1	SF_May12_8_1	SF_Oct11_13	SF_Oct11_21	SF_Oct11_24	SF_Oct11_4_1	SF_Oct11_8_1
p__Gemmatimonadota	21_Jan_SF_Bin74	0.409277674	5.879572034	0.402112092	0.523189684	0.242296003	0.432920568	0.971299153	0.302755333	0.324538999	0.407839259	0.462999826	1.745239832	0.443147741	0.369781061	0.12796285	0.45241387	1.25222184	0.379632706	0.545111348	0.241756717
p__Gemmatimonadota	4_1_Jan_SF_Bin35	0.272614662	0.272989087	0.217147445	3.582781028	0.293670067	0.362995966	0.188224797	0.165036981	0.739417189	0.982450418	0.328765398	0.222453789	0.240059474	2.062480776	0.090430542	0.323878366	0.19431691	0.205133101	3.238579563	0.233113875
p__Gemmatimonadota	4_1_Jan_SF_Bin65	0.378232536	0.317200376	0.264385645	3.727153211	0.26341761	0.365320017	0.229350006	0.201805136	0.907509673	0.692694649	0.318355453	0.272981862	0.294383786	2.215669026	0.116551384	0.334933715	0.237561707	0.250471829	3.468837604	0.266273304
p__Gemmatimonadota	4_1_May_SF_Bin31	0.298342843	0.282904984	0.227139814	2.917553161	0.202448352	0.314156371	0.198414678	0.172128877	0.790471946	0.560955547	0.277585331	0.236194257	0.258227923	2.259033741	0.087563512	0.279594857	0.205553427	0.217270071	3.054503045	0.196340892
p__Gemmatimonadota	4_1_May_SF_Bin51	0.25245975	0.24667037	0.195171382	2.893466375	0.25989478	0.325379677	0.171964315	0.148869901	0.663666912	0.873906735	0.291441567	0.201335477	0.221020169	2.15665339	0.080051236	0.291650393	0.174750871	0.18864245	2.907454778	0.209564236
p__Gemmatimonadota	4_1_May_SF_Bin68	0.632392697	0.738113639	0.535474032	5.741710759	0.516966757	0.779663931	0.468526385	0.399044432	2.947031643	3.137977602	0.714885502	0.567040173	0.581370773	5.955076505	0.184552633	0.653519341	0.477800166	0.513889784	4.860490445	0.454099809
p__Gemmatimonadota	4_1_Oct_SF_Bin18	0.307570629	0.294606189	0.237394193	3.104358092	0.206535478	0.326846865	0.2088951	0.182878417	0.868000382	0.598482967	0.289520678	0.249786825	0.26961646	2.094564499	0.089505013	0.299247479	0.215144654	0.228815548	3.532117811	0.205949529
p__Gemmatimonadota	4_1_Oct_SF_Bin21	1.232718429	0.547945431	0.505528231	3.645088916	0.911761897	0.897962912	0.413624947	0.370123809	1.515235611	1.718696198	0.534124366	0.464442717	0.523523691	2.379101703	0.439899832	0.789156847	0.421761709	0.448650571	6.687873389	1.432514723
p__Gemmatimonadota	4_1_Oct_SF_Bin44	0.276678278	0.273436465	0.217453958	3.218237627	0.293600398	0.363266882	0.188235429	0.164195785	0.732240486	0.975993838	0.331511057	0.224623977	0.240461206	2.056124662	0.093009564	0.330018457	0.196055277	0.207323314	3.530125848	0.234450278
p__Gemmatimonadota	8_1_July_SF_Bin36	1.278032409	0.129418104	0.097313045	0.215952529	0.420255329	4.719728107	0.087979696	0.071983742	0.105132635	2.161578338	7.36645783	0.107947056	0.11226174	0.188394157	0.056389989	1.406206295	0.095731696	0.093266244	0.201547449	0.192622858
p__Gemmatimonadota	8_1_July_SF_Bin64	0.244191799	0.266412456	0.230317209	0.302102567	1.240122021	0.240976106	0.198988162	0.177586426	0.196648691	3.394333149	0.258331487	0.234723523	0.265640466	0.215110659	0.530774765	0.270724219	0.210346777	0.224575635	0.301041016	6.492086339
p__Gemmatimonadota	8_1_May_SF_Bin5	0.31369707	0.274547625	0.384278135	0.615297462	2.044870523	0.464076285	0.293285993	0.716313656	0.316143894	1.942382846	0.271584092	0.583482624	0.408412766	0.378076846	3.999629927	0.522776162	0.299538762	0.539087217	0.324976444	4.698843604
p__Gemmatimonadota	8_1_Oct_SF_Bin61	0.308318481	0.334803204	0.292527901	0.375789441	1.632879993	0.302982709	0.248530671	0.220064429	0.241196286	3.869345634	0.326593294	0.289522411	0.32998694	0.254075022	0.694191977	0.34154728	0.260505589	0.286761198	0.368239828	8.833689134
p__Gemmatimonadota	8_1_Oct_SF_Bin91	0.154830683	0.159338785	0.152223064	0.154040621	1.651861981	0.124000669	0.136421077	0.140651819	0.122457615	0.9664121	0.13060422	0.169464853	0.203540207	0.134620473	3.589066259	0.173270434	0.136627092	0.157664915	0.13637591	5.752282338
p__Hadarchaeota	8_1_Jan_SF_Bin79	0.153792698	0.112538147	0.113320624	0.100045792	5.330617927	0.127780128	0.098188004	0.105543121	0.118850424	1.812593935	0.101338389	0.128031841	0.225878848	0.107016531	1.373292804	0.129103943	0.100561515	0.123703263	0.08400055	6.155649125
p__Hadarchaeota	8_1_Oct_SF_Bin37	0.136232431	0.095270887	0.127292728	0.111322202	5.188891219	0.075746307	0.103902839	0.121795857	0.145608406	1.877686922	0.077514415	0.131393827	0.25113222	0.131082748	1.481811257	0.14198465	0.110855074	0.135610159	0.088081658	6.922736031
p__Krumholzibacteriota	13_May_SF_Bin18	0.937694003	0.302324786	0.240446887	0.236739531	0.193572393	3.888952406	0.235561372	0.198737076	0.18627789	0.360951656	6.432451764	0.282836049	0.309917102	0.191597691	0.145844274	1.334662597	0.263807307	0.241028923	0.225049375	0.164674637
p__Krumholzibacteriota	13_May_SF_Bin48	1.444631115	0.675063914	0.50645803	0.829344788	0.498596871	3.628975925	0.456434271	0.402247271	0.522771962	1.425850882	6.395655505	0.543174078	0.574559861	0.597742186	0.175712741	1.659720475	0.49229269	0.489250325	0.901385283	0.398483012
p__Krumholzibacteriota	4_1_Jan_SF_Bin19	0.238841876	0.191324787	0.158185279	6.97303747	0.412792993	0.30608788	0.136806252	0.122924272	1.241264946	1.474578492	0.234504147	0.168022599	0.182041637	5.362047595	0.105786729	0.245739694	0.145817972	0.155659835	6.724254689	0.325770207
p__Krumholzibacteriota	4_1_May_SF_Bin56	0.239440492	0.190645296	0.156469963	6.733914321	0.428648688	0.304898921	0.138342576	0.120885149	1.237366659	1.523089763	0.240348958	0.166276413	0.18248691	5.408589629	0.106036896	0.246432324	0.14518596	0.153555704	6.605454733	0.333394819
p__Krumholzibacteriota	4_1_Oct_SF_Bin54	0.236729916	0.191791081	0.156979116	6.76807786	0.416356423	0.305058178	0.138867923	0.122067983	1.233116714	1.496624118	0.231489124	0.16616955	0.182098853	5.312844992	0.104795942	0.245739817	0.146134617	0.15435237	6.695782749	0.330611507
p__Krumholzibacteriota	8_1_July_SF_Bin8	0.202285078	0.166231482	0.137310351	5.41996371	0.365270876	0.266636577	0.119870623	0.106048195	1.043603525	1.558208822	0.201562362	0.144716169	0.162729592	4.271808061	0.093941173	0.211389205	0.124060781	0.133229146	5.324766946	0.293444879
p__Myxococcota	13_July_SF_Bin27	1.701074062	0.292215193	0.157045428	0.181970702	0.134022763	7.437466595	0.156779359	0.122972734	0.122725414	0.26763968	8.936743001	0.197938893	0.179001039	0.132267902	0.06228889	1.547195593	0.176998361	0.152651221	0.18182734	0.121209189
p__Myxococcota	13_May_SF_Bin32	1.749615081	0.293397116	0.160541309	0.187419129	0.138541254	7.427353786	0.157495862	0.125043269	0.12411945	0.272014616	9.253976861	0.199908386	0.18101783	0.138211196	0.063321176	1.58379483	0.180111242	0.155648764	0.187996008	0.123739289
p__Myxococcota	21_Jan_SF_Bin28	0.404775624	8.987042496	0.472185757	0.563306891	0.356488098	0.434759255	1.696188596	0.459109988	0.307737155	0.51920575	0.424179703	2.842744661	0.495059068	0.383303838	0.316647803	0.543357066	2.397877199	0.461443986	0.489550588	0.41969179
p__Myxococcota	21_Jan_SF_Bin46	0.171548994	9.185374192	0.181547086	0.19884095	0.104842834	0.193828297	1.429842408	0.140135255	0.135148068	0.158103596	0.219517925	2.112541436	0.202052186	0.147324841	0.066535615	0.193764948	3.080859407	0.176723209	0.199222773	0.103775294
p__Myxococcota	21_Jan_SF_Bin73	0.268133645	5.030138281	0.301585821	0.315681507	0.168728619	0.279633886	0.979991522	0.237291802	0.210986911	0.255801487	0.301380846	1.466015627	0.331184973	0.228342367	0.103297154	0.318981242	1.796295629	0.292632844	0.315774111	0.167485391
p__Myxococcota	21_May_SF_Bin23	0.947186451	1.195364021	4.252107388	0.586012445	0.525135353	0.48026014	2.864988041	3.513714802	0.264985783	0.387768127	0.562679129	4.637223535	3.851663261	0.313639776	0.187744937	2.538434386	2.689140205	4.555183636	0.49056906	0.437899846
p__Myxococcota	21_Oct_SF_Bin11	0.156184799	7.459973814	0.166628526	0.177820096	0.09409459	0.170709924	1.202971819	0.128351892	0.120959279	0.1413459	0.186641266	1.766261601	0.185102255	0.132750908	0.060639369	0.175335332	2.83960937	0.16163306	0.180529032	0.093707745
p__Myxococcota	4_1_May_SF_Bin28	0.658372859	0.428102912	0.344675755	4.229725936	0.500720361	1.353658153	0.293899465	0.267115545	1.29327992	1.941499019	2.002321812	0.363592354	0.381804374	4.492581251	0.15677056	0.624360354	0.299368138	0.335947616	3.559045107	0.388867593
p__Myxococcota	8_1_July_SF_Bin41	0.538924714	0.668570111	0.490922237	0.72972068	0.366715479	0.556585411	0.432353989	0.373322049	0.482318545	6.054995764	0.596373743	0.529154784	0.548723688	0.51689627	0.16821254	0.581491949	0.44819854	0.475504998	0.788038522	0.495450769
p__Myxococcota	8_1_Oct_SF_Bin19	0.503742222	0.588901434	0.514696903	0.648485106	2.649639063	0.494845444	0.412001987	0.369314408	0.451072866	0.531164009	0.520392503	0.494563406	0.526114985	0.468209655	1.683195093	0.53291002	0.419494935	0.460074111	0.690846553	18.15725815
p__Myxococcota_A	13_May_SF_Bin102	2.248873408	0.955466481	0.686904039	0.86496637	0.587837472	8.88330673	0.587403763	0.467845008	0.526323301	1.600287419	11.97635964	0.685186623	0.667256643	0.620725664	0.191872295	3.351142515	0.657827861	0.574507928	0.944288535	0.459584809
p__Myxococcota_A	13_May_SF_Bin90	0.964757466	0.390982034	0.28694434	2.195135455	0.744594544	2.083525384	0.254805464	0.210442829	0.583849619	3.611393821	3.025985223	0.305594363	0.298284461	1.544472659	0.165455276	1.299715811	0.268190166	0.258479664	2.929647633	0.492745383
p__Myxococcota_A	21_Jan_SF_Bin49	0.520610818	4.721596667	0.517304823	0.700972968	0.311332501	0.609800512	1.006301162	0.382372523	0.428922372	0.533867118	0.638559236	1.294537793	0.531551621	0.498147549	0.145331754	0.572819191	1.088054742	0.479006701	0.758550037	0.308009186
p__Myxococcota_A	4_1_Oct_SF_Bin12	0.916748693	0.375594936	0.281450845	2.123847286	0.713504844	1.921872748	0.243985145	0.19685773	0.554299927	3.466368111	2.557599826	0.295552311	0.28831475	1.496344074	0.159715148	1.227230339	0.258516759	0.246415857	3.104392263	0.470325419
p__Myxococcota_A	8_1_July_SF_Bin58	0.98773819	0.391014987	0.290391028	2.310441269	0.789388334	2.130997078	0.254498519	0.209404848	0.621020084	4.126581599	2.802937009	0.311524866	0.307075512	1.653570839	0.162916371	1.313609726	0.272565169	0.259575502	3.047551502	0.520511131
p__Nanoarchaeota	13_Jan_SF_Bin36	5.965893907	0.16498804	0.319476107	0.20052886	0.27020033	0.116170251	0.261003435	0.356410558	0.213562047	0.158910313	0.113928945	0.360529198	0.537067143	0.46529982	1.091173226	0.310919547	0.268856045	0.377719769	0.148169723	0.267489717
p__Nitrospinota	13_May_SF_Bin42	1.672385081	0.295961615	0.408427451	0.22237348	0.270765185	6.08075141	0.282144479	0.303100496	0.196325628	0.217562535	4.842562917	0.374226137	0.370681633	0.216769566	0.272637627	1.04013093	0.254367568	0.343095334	0.195813339	0.217033846
p__Nitrospinota	4_1_July_SF_Bin3	0.305084249	0.249909068	0.269801596	0.463241531	0.192801289	0.205356384	0.242637658	0.23788922	28.13187624	0.25711869	0.214564782	0.28714439	0.368187687	0.326552962	0.19817162	0.297964436	0.248309438	0.281413413	0.377000888	0.212481851
p__Nitrospinota	8_1_Jan_SF_Bin86	4.651236913	0.469217118	3.477541685	0.759531264	9.302883972	6.833595506	0.794841309	3.393771455	0.141897469	2.465433784	6.986992108	1.156841108	1.292480926	0.25388938	2.037077588	3.780597803	0.616528532	2.703137565	0.464411834	4.766001809
p__Nitrospinota	8_1_Jan_SF_Bin9	0.152604247	0.103153673	0.115907622	0.515567065	2.92974708	0.082092175	0.10218947	0.101834665	0.258770314	2.366367486	0.090433465	0.121028084	0.158182382	0.101787955	3.957531136	0.13031355	0.107363513	0.121898174	0.113106961	6.185887255
p__Nitrospinota	8_1_July_SF_Bin34	0.235206637	0.167275147	0.215928952	0.323565151	0.633011128	0.128606976	0.187489238	0.205799593	1.75262782	11.34415554	0.131676202	0.234420237	0.32062765	0.209345168	0.486449496	0.221216056	0.192047776	0.23095458	0.158513784	0.444175755
p__Nitrospinota	8_1_July_SF_Bin48	0.250484983	0.198503269	0.223371085	0.220607004	0.241283886	0.159134824	0.195026104	0.197147502	0.251213295	9.614647744	0.164616941	0.23304749	0.310268077	0.191240305	0.411614794	0.242550283	0.201520482	0.231970802	0.199263339	1.194723553
p__Nitrospinota	8_1_May_SF_Bin11	0.290875077	0.173094901	0.237791444	0.781189159	3.673012799	0.241258815	0.186086211	0.42931873	0.404807668	2.871929168	0.140768329	0.276171309	0.537635245	5.335075759	25.65780667	0.325100139	0.194060983	0.24374186	0.292194389	10.53506014
p__Nitrospinota	8_1_May_SF_Bin17	0.270898342	0.196558358	0.23217363	0.218504017	0.86836602	0.157053589	0.199629299	0.209171595	0.244414733	0.191791764	0.168737132	0.243178849	0.337904907	0.292618762	5.545146617	0.292205436	0.202536937	0.247154281	0.198128786	0.261004361
p__Nitrospinota	8_1_Oct_SF_Bin59	0.170406285	0.112822818	0.125882181	0.721389869	2.37777767	0.09334151	0.112909286	0.111631844	0.284220077	3.090210131	0.098709367	0.134166343	0.174483995	0.115732116	3.772572995	0.140889079	0.115073596	0.131166864	0.122079908	9.929711944
p__Nitrospinota	8_1_Oct_SF_Bin69	0.334542163	0.23267208	0.317190821	0.270052212	3.523626668	0.271183494	0.247309845	0.304437742	0.203900106	0.473949359	0.258315988	0.302954638	0.381939218	0.323515949	2.133422788	0.310844828	0.240933823	0.321073451	0.211970592	24.01348617
p__Nitrospinota	8_1_Oct_SF_Bin83	4.014448806	0.396504617	3.037670682	0.653128016	7.355907575	5.802784282	0.690505785	2.899857461	0.117911821	1.88710284	5.996898055	1.019996191	1.117262195	0.225661473	1.723363956	3.274607976	0.527405603	2.334676944	0.416964763	4.534513721
p__Nitrospirota	13_July_SF_Bin24	1.513517641	0.171621143	0.16998975	0.231407736	1.550048083	10.03122457	0.203151051	0.176032904	0.118372925	3.117522602	1.863360606	0.190673386	0.200183182	0.199728799	0.308555401	1.450474825	0.140536887	0.160604618	0.163775976	3.091202342
p__Nitrospirota	21_July_SF_Bin14	0.298109918	5.034919032	0.545964926	0.255165435	0.198786854	0.606282563	7.912129035	1.208373356	0.196233079	0.27283708	0.277477349	1.285239006	0.410674636	0.218906425	0.199629247	0.323624441	2.302092582	0.536849047	0.233668431	0.188926158
p__Nitrospirota	4_1_Jan_SF_Bin13	0.292651614	0.192923885	0.274403252	5.956931874	0.176374725	0.150307397	0.249261037	0.229033652	0.951109516	0.185064513	0.157375058	0.295490485	0.399978724	0.246891177	0.295848361	0.294111841	0.253611267	0.265366817	0.214741003	0.16548863
p__Nitrospirota	4_1_Jan_SF_Bin16	0.324435407	0.270389024	0.293317115	7.031827885	0.20711205	0.222482804	0.264220825	0.258170977	0.283224293	0.261057323	0.233266384	0.309304171	0.396052357	0.30140682	0.182283345	0.325264856	0.270103044	0.300582	0.31827031	0.208059733
p__Nitrospirota	4_1_Jan_SF_Bin27	0.124720768	0.059236095	0.061914971	19.93349929	0.204054052	0.183199956	0.051451303	0.051025805	3.361708144	1.898726802	0.053917348	0.061676321	0.07590721	16.53194386	0.089572991	0.164373828	0.052611184	0.059281427	16.68759879	0.322594975
p__Nitrospirota	4_1_Jan_SF_Bin41	0.109181207	0.053545216	0.055807686	5.411314146	0.815907083	0.319860707	0.047257577	0.0466378	0.617702491	3.572689656	0.116688515	0.056634742	0.069935939	3.440191386	0.149624305	0.132572589	0.045939858	0.054411882	1.740507201	1.488034757
p__Nitrospirota	4_1_Jan_SF_Bin42	0.071755371	0.063622386	0.062448197	7.470174789	0.124947252	0.112393211	0.054416719	0.053949512	3.502239329	1.510379908	0.057835222	0.066953687	0.083203555	10.46684811	0.052838267	0.077795655	0.055067482	0.063163022	4.555464958	0.097268609
p__Nitrospirota	4_1_Jan_SF_Bin51	0.137364408	0.096745684	0.093106341	6.997805509	0.435891658	0.413976587	0.077942553	0.07449409	15.38469586	3.484872949	0.12006178	0.093659079	0.109508437	4.277345893	0.109149813	0.295639201	0.078309029	0.089603659	3.644114293	0.310101505
p__Nitrospirota	4_1_Jan_SF_Bin53	0.118301668	0.08743731	0.085948027	14.50258271	0.161462132	0.216077819	0.075996409	0.0783978	2.312715774	1.700865241	0.073547494	0.091634098	0.112818447	11.32974112	0.089916459	0.14013026	0.075444254	0.086799744	15.88350639	0.211964667
p__Nitrospirota	4_1_Jan_SF_Bin63	0.261369747	0.085304746	0.092750988	3.740409784	0.658254462	0.517321098	0.10147785	0.093912852	0.667059106	2.641486151	0.284140321	0.094765196	0.118169312	2.795446491	0.185685152	0.340569558	0.077835607	0.094584049	1.891229138	0.665449591
p__Nitrospirota	4_1_July_SF_Bin20	0.352008754	0.292679781	0.320104093	0.472954686	0.190353539	0.245821445	0.270460445	0.256728077	12.57296361	0.286080974	0.25889149	0.3168044	0.389058033	0.307487391	0.170221376	0.334002608	0.279010239	0.305591734	0.373578319	0.190038861
p__Nitrospirota	4_1_July_SF_Bin24	0.236925103	0.209853857	0.206174703	0.610395366	0.172802151	0.173953349	0.188194113	0.183074952	7.657341407	0.31178769	0.168260977	0.226374459	0.278275624	0.453624329	0.15576393	0.224731573	0.190244145	0.215701979	0.315359402	0.188730456
p__Nitrospirota	4_1_July_SF_Bin45	0.453267597	0.423746315	0.397633703	1.126037137	0.285733961	0.376485672	0.353205041	0.328361749	39.87483977	0.658205154	0.390736613	0.409894	0.48059021	0.457754499	1.898563863	0.454035164	0.36046545	0.399806903	0.549660305	0.309601715
p__Nitrospirota	4_1_July_SF_Bin47	0.281315213	0.172650681	0.233715878	0.682631198	0.186000453	0.136902665	0.204790716	0.213033993	7.075816422	0.182849189	0.139889227	0.2448362	0.341400183	0.29639597	0.315018316	0.255924203	0.21140614	0.24336995	0.214876898	0.184929343
p__Nitrospirota	4_1_July_SF_Bin50	0.070436506	0.063251286	0.062224082	7.297414983	0.118232837	0.109045778	0.054688443	0.052688519	3.642266938	1.487087692	0.0555453	0.067327064	0.081618354	10.34619318	0.052478293	0.075159001	0.055776081	0.061941325	4.484526503	0.093980176
p__Nitrospirota	4_1_July_SF_Bin51	0.148612084	0.116209813	0.106300375	6.723093665	0.359923699	0.368069831	0.09731104	0.098417666	27.48220502	2.793681616	0.12473804	0.117486254	0.133587167	3.092845298	0.114536435	0.272947202	0.092668707	0.109979372	2.654471901	0.276069478
p__Nitrospirota	4_1_July_SF_Bin53	0.136812218	0.062274634	0.066643769	21.41131685	0.235870358	0.205117948	0.055553684	0.053923109	3.638497049	2.116471536	0.059586372	0.065410715	0.07948611	17.66482696	0.093295187	0.185831867	0.054269317	0.063140657	17.87976051	0.351630422
p__Nitrospirota	4_1_May_SF_Bin33	0.251556784	0.080007005	0.091126963	3.342567262	0.657855436	0.500415216	0.090223815	0.08452345	0.682351561	2.650628599	0.278621081	0.092128784	0.114756366	2.980663554	0.200598164	0.335460566	0.075562771	0.088501883	1.850846354	0.664611091
p__Nitrospirota	4_1_May_SF_Bin36	0.115991033	0.087635185	0.086628986	14.14766578	0.162525917	0.217409539	0.073862311	0.07764435	2.299046315	1.726031602	0.073954238	0.090247936	0.115351147	11.49782138	0.09165802	0.135143606	0.07415664	0.085591754	15.96083436	0.212446588
p__Nitrospirota	4_1_May_SF_Bin38	0.21080704	0.154459634	0.154100497	13.27447762	0.346472254	0.319529896	0.136838526	0.131402442	4.130585476	4.166145268	0.190433035	0.163633558	0.199118714	15.74640286	0.15315154	0.213848124	0.137278227	0.154162921	7.408702176	0.496008152
p__Nitrospirota	4_1_May_SF_Bin53	0.070196227	0.063612427	0.061783522	7.183886108	0.121571523	0.113148802	0.05358815	0.054021803	3.429025441	1.459541395	0.055762451	0.065873757	0.082091251	10.34656181	0.05315903	0.075888275	0.054548635	0.063408348	4.434019566	0.092554383
p__Nitrospirota	4_1_May_SF_Bin59	0.128351493	0.061562891	0.06564659	20.61968523	0.217550238	0.193313592	0.054264653	0.052803451	3.451550161	1.973454849	0.054916451	0.064743604	0.077928094	17.01147357	0.091741729	0.170683079	0.051867843	0.061305991	17.2567524	0.32914424
p__Nitrospirota	4_1_May_SF_Bin6	0.156822256	0.104565281	0.105119142	6.976289402	0.508292989	0.453232538	0.090627976	0.087325858	13.42716391	4.455789774	0.134721826	0.10627529	0.126128466	5.953487248	0.15982688	0.331411942	0.086864623	0.098837974	4.090185492	0.354051552
p__Nitrospirota	4_1_May_SF_Bin63	0.116563276	0.054767495	0.05712097	5.318711502	0.856737571	0.328417112	0.047486449	0.048531027	0.6266247	3.766957954	0.122390128	0.0581393	0.074785062	3.555434239	0.153524157	0.133160327	0.047700698	0.055130984	1.70210479	1.536930521
p__Nitrospirota	4_1_Oct_SF_Bin11	0.206105372	0.065291784	0.082754372	2.729142659	0.503994381	0.393045986	0.077360092	0.078396333	0.509529983	2.030758476	0.212240778	0.082288835	0.107706025	2.212626145	0.161289493	0.262472352	0.066795123	0.081560161	1.929574416	0.493787365
p__Nitrospirota	4_1_Oct_SF_Bin23	0.130755104	0.061064187	0.065172841	20.85525127	0.233943453	0.196339039	0.054919681	0.053187337	3.48494612	2.020167018	0.057621578	0.063616985	0.079597471	17.28557602	0.095293545	0.170729929	0.052788789	0.063182569	17.4618349	0.355544964
p__Nitrospirota	4_1_Oct_SF_Bin26	0.105239115	0.052035754	0.05447881	5.112736582	0.743032493	0.284798836	0.047425431	0.046742648	0.642147726	3.298585557	0.109827501	0.056596809	0.072440894	3.355654894	0.132256802	0.122513025	0.044989432	0.053839344	1.893128733	1.33995352
p__Nitrospirota	4_1_Oct_SF_Bin30	0.07241026	0.064722164	0.062378976	7.363382183	0.12662081	0.114380213	0.054230865	0.054284021	3.526076322	1.54868602	0.058560319	0.068213788	0.080952274	10.50846933	0.052839447	0.078245113	0.055256312	0.063041809	4.646997735	0.104042176
p__Nitrospirota	4_1_Oct_SF_Bin52	0.112515159	0.085924881	0.085814514	13.74175655	0.164882164	0.208668392	0.074198704	0.077903244	2.240536243	1.667790282	0.073286079	0.090855228	0.111383406	10.9005371	0.087384411	0.137650641	0.075323709	0.084556754	15.64763295	0.221538416
p__Nitrospirota	4_1_Oct_SF_Bin9	0.141750663	0.100678739	0.098095533	6.689511178	0.457104433	0.425795153	0.084745589	0.081404225	12.22648475	3.687786628	0.124210788	0.100065467	0.118782154	4.860613966	0.130613388	0.318287456	0.079653566	0.093693474	4.637105791	0.340505126
p__Nitrospirota	8_1_Jan_SF_Bin13	0.18762635	0.082508029	0.155341165	0.299016205	3.839547961	0.062492363	0.127900536	0.158403465	1.325021109	0.302642117	0.065879457	0.160810365	0.259402177	0.353080808	1.020488832	0.171784612	0.139291699	0.166283984	0.103782829	3.372627364
p__Nitrospirota	8_1_Jan_SF_Bin68	0.408851075	0.159084678	0.153374935	0.139477752	7.946155043	1.231607973	0.202004251	0.190416076	0.078201074	9.477915054	0.56672032	0.17558551	0.156763999	0.110516597	1.502330962	0.422683039	0.11838154	0.151233881	0.087290233	3.899508478
p__Nitrospirota	8_1_July_SF_Bin21	0.442229346	0.397437542	0.371779468	0.552317311	4.108003242	0.351444838	0.333069466	0.312565457	0.435106288	15.10551082	0.373450453	0.387917365	0.456833678	0.370052213	1.208879739	0.432475466	0.33986815	0.380166837	0.48773937	2.291959139
p__Nitrospirota	8_1_July_SF_Bin45	0.118770111	0.055166752	0.05628887	5.806854805	0.901928529	0.350623692	0.047341513	0.047105454	0.791057373	4.0490083	0.127166294	0.058048577	0.072413985	4.033881712	0.156840545	0.141028632	0.046638061	0.054894516	2.145505572	1.650953361
p__Nitrospirota	8_1_July_SF_Bin60	0.879123483	0.252365255	0.592920943	0.253519536	3.582592454	2.261731172	0.547972222	0.740228245	0.140791755	8.266762372	1.08694277	0.363341856	0.527374785	0.188626977	0.774920505	1.155845166	0.301904503	0.613991828	0.172614163	2.730142682
p__Nitrospirota	8_1_July_SF_Bin61	0.311388544	0.104500738	0.131492231	2.488776401	0.86733976	0.842762791	0.146517632	0.148332214	0.506970402	3.437133128	0.375273694	0.118576791	0.144556984	2.0389052	0.22734007	0.389182508	0.101926632	0.136439662	1.379846632	0.821072698
p__Nitrospirota	8_1_July_SF_Bin63	0.345595135	0.108649753	0.102579461	0.108882544	7.098884816	1.083125602	0.133972645	0.119021489	0.069351581	9.31261725	0.4840398	0.11819752	0.128553685	0.092525693	1.386137258	0.357896789	0.088484484	0.103239991	0.066857023	3.620899811
p__Nitrospirota	8_1_July_SF_Bin71	0.174605302	0.128923782	0.118680312	7.703785274	0.616609712	0.463704916	0.103752521	0.094794551	10.89425004	5.870048548	0.183545229	0.121231062	0.138163344	7.067747258	0.128934101	0.324568374	0.098625794	0.111114844	5.171781866	0.427425086
p__Nitrospirota	8_1_May_SF_Bin16	0.376953569	0.347326586	0.462089613	1.49543385	1.933312197	0.430463368	0.396102343	0.567125972	1.903077103	0.703683992	0.339702844	0.752726194	0.537286881	3.929012965	15.39224856	0.540542939	0.361606136	0.456672207	0.554717499	1.963516352
p__Nitrospirota	8_1_Oct_SF_Bin26	0.125801016	0.059975792	0.070117689	5.573929362	0.898146794	0.361166313	0.056171015	0.06226618	0.721539208	3.97646087	0.129287875	0.066393814	0.079672839	3.893558262	0.167709623	0.150707364	0.056238573	0.067905467	2.091615962	1.839558118
p__Nitrospirota	8_1_Oct_SF_Bin49	1.383780379	0.141925309	0.135199985	0.245402383	1.513968491	9.030160977	0.163403366	0.138259492	0.115535485	2.947849677	1.72315836	0.15036179	0.17447802	0.206934409	0.281478417	1.318322514	0.124910913	0.137463733	0.166901072	3.410527554
p__Nitrospirota	8_1_Oct_SF_Bin54	0.203093234	0.190561188	0.196410597	0.263798545	1.091278717	0.158090243	0.17022268	0.167101459	0.227134555	0.22146176	0.157801589	0.205793477	0.255088687	0.208729066	0.728535292	0.218369438	0.171081966	0.197233126	0.220333218	14.46515122
p__Nitrospirota	8_1_Oct_SF_Bin63	0.225539262	0.165880179	0.171687085	1.209877066	2.807582113	0.512266651	0.151686254	0.148678567	0.41046053	2.497065043	0.191887383	0.184437704	0.221349263	1.462301163	0.238356553	0.287197413	0.145164259	0.171670812	1.112580105	10.08719705
p__Nitrospirota	8_1_Oct_SF_Bin74	0.34592435	0.131495464	0.104939749	0.10682053	6.899869781	1.068576061	0.159141437	0.126711911	0.065277133	8.766041324	0.484160464	0.127473646	0.125963976	0.089263136	1.348668307	0.35025936	0.095402702	0.1057502	0.068310716	3.906227611
p__Nitrospirota	8_1_Oct_SF_Bin79	0.183563135	0.078456349	0.146308806	0.285331399	3.388225123	0.059947795	0.122740433	0.150680547	1.337165752	0.186406782	0.061249153	0.15571637	0.245950588	0.356945915	0.980393617	0.156199557	0.131262444	0.158353961	0.099096375	3.601702272
p__Patescibacteria	4_1_July_SF_Bin64	0.251476744	0.163902039	0.226110598	0.98980395	0.17890193	0.115472925	0.194331212	0.229146031	10.50206528	0.144761986	0.116875711	0.253795	0.357131794	0.270505155	0.398061773	0.230020347	0.200060268	0.244223902	0.150441264	0.185947649
